endocervical curretage,  உட்கழுத்துச் சுரண்டல், 
endocrinologist,  நாளமில்லாச் சுரப்பி மருத்துவர், அகச்சுரப்பியியலர்; நாளமில்லாச் சுரப்பியியல் வல்லுநர், 
endocrinotherapy,  இயக்குநீர் - மருத்துவம், அகச்சுரப்பு மருத்துவம், 
endodontics,  வேர்க்குழல் பல் மருத்துவத் துறை, பல் அகத்திசுயியல், அகப்பல் மருத்துவவியல், பல்வேர் மருத்துவயியல், 
endogenous hypothermia,  உள்ளாக்கத் தாழ்வெப்பநிலை, 
endolymphatic duct,  உள்நிணநீர் நாளம், அகநிணநீர் நாளம், 
endometrectomy,  கருப்பையகச்சளிப்படலநீக்கறுவை/ கருப்பை உட்சுரண்டல், 
endometrial cycle,  கருப்பை உள்வரி சுழற்சி, 
endometrial cyst,  கருப்பை உள்வரி நீர்க்கோளம், 
endometrial hyperplasia,  கருப்பை உள்வரி மிகைப்பு, 
endometrial polyps,  கருப்பை உள்வரிக் கழலைகள், 
endometrioma,  தீங்கிலா சினைப்பைக்கட்டி/ கருப்பையகப்புற்று, 
endometriosis,  இடம் மாறிய கருப்பைத் தசை, எண்டோமெட்ரியோசிஸ்/ கருப்பையக வரிச்சவ்விழை எழுச்சி/ கருப்பை உள்வரி அழற்சி, 
mesometrium,  நீரகவணியம்/ கருப்பை அகவுறை, உட்கருப்பை// சிறுநீரக அகவுறை, 
proliferative,  எண்டோமெட்ரியம்/ வளர் வகை: மிகைப்புறு கருப்பை அகவுறை, பெருகு வகை, 
endomyocardial fibrosis,  இதய நள்ளுரித்தசை நார்மிகை, 
endophthalmitis,  விழிஉள்ளீடழற்சி/ கண்ணகவழற்சி, 
endoskeletal rod,  அகச்சட்டகக் குச்சி, 
endosteal proliferation,  அகவென்மியப் பெருக்கம், 
endosteum,  எலும்பு உட்படலம், எலும்பு உள்ளுறை, 
endotracheal tube,  பெருமூச்சுக்குழலில் செருகுக் குழல், 
endplate,  கடைத் தட்டு, 
enduranee exercise,  தாங்குதிறன் பயிற்சி, 
energy channels,  ஆற்றல் பாதைகள், 
energy feeds,  ஆற்றல் உணவுகள், 
energy foods,  ஆற்றல் உணவுகள், 
engagement of foetal head,  கருக்குழந்தையின் தலை பதிதல், 
engorgement of breast,  மார்பக நிறை புடைப்பு, 
enkephalins,  என்கெஃபலின்மூளை சுரப்பு புரதவகை, 
enophthalmos,  உள்வாங்கு விழி, பதுங்குவிழி, 
enopthalmometer,  விழிப் பிதுக்கமானி/ விழிப்பிதுக்கமானி, 
enphoria,  மிகு களிப்பு: மிகு களிநிலை, 
enteric coated preparations,  குடற்பூச்சு மருந்துகள், 
enterobiasis,  ஊசிப்புழு நோய், 
enterocentesis,  குடல் துளையிடல், 
enterocleisis,  குடல்புண் தைத்தல், 
enterocoele,  குடல் துருத்துதல்/ குடல் உட்குழி/ குடற்குழி, 
enterogastrone,  குடல் சுரப்பு இயக்குநீர், 
enterokinase,  என்ட்டிரோகைனேஸ், 
entrapment neuropathy,  சூழ்நசுக்க நரம்பிடர், 
entripion,  இமை உள்நோக்கல், 
enucleation,  விழிக்கோளம் அகற்றல்/ கோளவிழி நீக்கல், 
environmental hygiene,  சுற்றுப்புற நலவியல்// சூழல் நலவியல், 
environmental hypothermia,  சூழலியல் தாழ்வெப்பநிலை, 
environmental toxicology,  சூழல்சார் நச்சியல், 
enzymatic process,  என்சைம் நெறிமுறை; நொதிம நெறிமுறை, 
eosinophilia,  ஒவ்வாமைக் குருதி அணு/ குருதியில் ஈசினோபில் கவ மிகைமை, 
eparterial,  தமனிபரி, 
eparterial bronchus,  தமனிமேல் பிரிமூச்சுக் குழல், 
ephiphyseal cartilage,  முனைக் குருத்து, எலும்புமுனைக் குருத்தெலும்பு, 
epicondyle,  என்பு மேல் கணு: மேல் கணு: மேல் கண்டு/ வெளிமுண்டு, 
epidemic kerato conjunctivits,  கொள்ளைவகைப் புறப்படல அழற்சி, 
epidermolysis bullosa,  புறத்தோல் அழி கொப்புளம்: மேல்தோல் தொங்கு கொப்புளங்கள், 
epidural anaesthesia,  தண்டுவட உணர்வகற்றல்/ வன்மோய மயக்கம், புறமுதுகுத் தண்டுவழி உணர்வகற்றுதல், 
epigastric fossa,  மேல்வயிற்றுப் பள்ளம்: மேல்வயிற்றுப் பயம்பு, 
epigestric hernia,  மேல்வயிற்றுப் பிதுக்கம், 
epimere,  மேல் கூறு, 
epiphyseal artery,  வளர்முனைத் தமனி, 
epiphyseal plates,  வளர்முனைத் தட்டுகள், 
epiphysieal line,  வளர்முனைக் கோடு, 
epiploic,  உதரச்சீலைசார், 
epiploon,  உதரச்சீலைசார், உதரச்சீலை, 
epiploicae,  உதரச்சீலைசார், 
epispadiasis,  மேல் சிறுநீர்த்துளை, 
theory of knowledge,  அறிவு ஈட்டவியல், அறிவுக்கொள்கை, 
epithelial tumors,  புறக்கோழைப் படலக் கட்டிகள், பரப்புரிக் கட்டிகள், 
epithelioma,  புறத்தோல்புற்று, புறச்சீதப்படலக்கட்டி, 
epitheloid hemangio endothelioma,  புறச்சீதப்படல இரத்தக்குழல் உள்ளடுக்குச் செல் புற்றுக் கட்டி, 
epstein pearls,  எப்ஸ்டீன் முத்துக்கள், 
epulis,  ஈறு கட்டி, பல்லரணை, எயிற்றுப்புத்து, 
equinus gait,  குதிரை நடை, 
equivalence trial,  சமதிறச் சோதனை, 
erb duchenne paralysis,  எர்ப் ட்யூஷென் வாதம், 
ercp endoscopic retrograde cholangio pancreatography,  ERCP உள்நோக்குப் பின்னாற்றுப் பித்தக்கணைய வரைவு, 
erectile,  நிமிர்த்தக்கூடிய/ விறைப்பாக்கத்தக்க; நிமிர்த்தி, 
erector,  விறைப்புத்தசை/ கட்டமைப்பவர்; நிமிர்த்தி, 
erectille dysfunction,  நிமிர்த்தல் கோளாறுகள், 
erector spinae,  முள்ளெலும்பு நிமிர்த்தி: முள்ளென்பு விறைப்புத்தசை: முதுகெலும்பு நிமிர்த்தி, 
ergonomic exercises,  பணியிலகு பயிற்சிகள், 
ergonomies,  பணியெளிமையாக்கவியல், 
erode,  கொங்கு: முற்றழி, அரி, அறு/ கல்லு;- இகு, 
erosion of cervix,  கழுத்து அரிமானம், 
erythema marginatum,  தோல் செந்தடிப்புகள், 
erythema multiforme,  பல்கிப் பெருகிய செந்தடிப்பு, 
erythema nodosum,  செந்திட்டுகள், 
erythroblast,  செங்குருதியரும்பு: முகிழ் செவ்வணு: முதல்நிலைச் சிவப்பணு, 
erythroblastosis foetalis,  செவ்வணு முகை கருக்குழவி நோய், 
erythroplasia,  செந்திட்டு// செம்படல நோய், 
erythropoietic porphyria,  செவ்வணு ஈனிபார்ஃபைரின் கழிவு/ குருதியீனிப் பார்ஃபைரின் கழிவு, 
essential drug list,  இன்றியமையா மருந்துப் பட்டியல், 
esthematology,  புலனுறுப்பியல், புலனியல், 
esthesiology,  உணர்வு-உணரி விளக்கவியல், புலனியல், 
estrogen deficiency,  பெண்மைக் குறைபாடு, 
ethimoidal nerve,  முன்மண்டை நரம்பு, 
ethmoidal bone,  மெத்தை எலும்பு: முன்மண்டை எலும்பு, 
euglycamea,  நிலை இனிமக் குருதிமை, 
leucoplakia,  வெண்படலம்/ வெண்மைப்புண், 
eukoplakia,  வெண்படலம், 
eupepsia,  நிலை செரிமானம்; நற்செரிமானம், 
euploid,  முழுமய, 
eupnoea,  நிலை சுவாசம், 
euthyroid state,  சமச்சீர் தைராய்ட் நிலை, 
eversion,  வெளித் திருப்பல், அழிப்பு/ வெளித்திருப்புதல், புறத்திருப்பம்/ வெளித்திருப்பம், 
evertor,  புரட்டி, புறத்திருப்பி/ வெளித்திருப்பி, 
evolving stroke,  உருவாகும் மூளைத்தாக்கு, 
exampholor,  கொப்பூழிலிக் குழந்தை, 
exanthem,  வெளியரும்புகள்/ கொப்புளக்காய்ச்சற் கொப்புளம், பொறிப்பு/ கொப்புளவெழுச்சி நோய்/ கொப்புளக் காய்ச்சனோய், 
exanthematous fever,  தொற்றுநோய்க் காய்ச்சல், 
excessive crying,  அதி அழுகை, 
exchange transfusion,  குருதியேற்றப் பரிமாற்றம்: மாற்றுக் குருதியேற்றம், 
exchange blood transfusion,  மாற்றுக் குருதியேற்றம், 
exchange of oxygen,  ஆக்ஸிஜன் பரிமாற்றம், 
excision arthroplasty,  மூட்டுநீக்க அறுவை, 
excisional biopsy,  அறுதி ஆய்வு, 
excitatory effects,  தூண்டுதல் விளைவுகள், 
exclusion criteria,  விலக்கிவைத்தல் வரன்முறைகள், 
excretory gland,  கழிவுச் சுரப்பி/ கழிவகற்றுச் சுரப்பி, 
exercise classes,  பயிற்சி வகுப்புகள், 
exercise intolerance,  பயிற்சித் தங்காமை, 
exercise tolerance,  பயிற்சித் தாங்குதிறன், 
exercising muscles,  செயல்படு தசைகள், 
exfoliative cytology,  உதிர் உயிரணுவியல், 
exogenous antigens,  புற விளைவியங்கள், 
exomphalous,  கொப்பூழிலி, 
exopeptidases,  புறப் புரதச் செரிப்பு நொதி, 
exophoria,  வெளி மாறுகண்; நோக்கா மாறுகண், 
expansion appliance,  விரிவாக்கக் கருவி, 
expected proportion,  எதிர்பார்க்கும் விகிதம், 
experimental studies,  செயல்முறை ஆய்வுகள், 
expert committee,  வல்லுநர் குழு, 
exposure keratitis,  காப்பிலி கருவிழி அழற்சி, 
extended breech presentation,  நீட்டிய புட்ட உதயம், 
extension of foetal head,  கருக்குழந்தையின் தலை நிமிர்தல், 
extensor carpi radialis brevis,  ஆர மணிக்கை சிறு நீட்டி, எக்ஸ்டென்சார் கார்பை ரேடியாலிஸ் ப்ரீவிஸ், 
extensor carpi radialis longus,  நெடு ஆரை மணிக்கை நீட்டி, எக்ஸ்டென்சார் கார்பை ரேடியாலிஸ் லாங்கஸ், 
extensor carpi ulnaris,  உள்புறக் கணுக்கை நீட்டி, எக்ஸ்டென்சார் கார்பை அல்னாரிஸ், 
extensor compartment of the forearm and hand,  புறங்கையும் முன் கையின் பின்பக்கமும், 
extensor digiti minimi,  சுண்டுவிரல் நீட்டி, எக்ஸ்டென்சார் டிஜிட்டை மினிமை, 
extensor digitorum,  எக்ஸ்டென்சார் டிஜிட்டோரம்/ விரல் நீட்டி, 
extensor digitorum brevis,  விரல் சிறு நீட்டி, எக்ஸ்டென்சார் டிஜிட்டோரம் ப்ரீவிஸ், 
extensor digitorum longus,  நடு விரல் நீட்டி, எக்ஸ்டென்சார் டிஜிட்டோரம் லாங்கஸ், 
extensor expansion,  நீட்டுப் படலையம், எக்ஸ்டென்சார் படலையம், 
extensor retinaculum,  நீட்டுப் படலையம், 
extensor hallucis brevis,  எக்ஸ்டென்சார் ஹாலுசிஸ் ப்ரீவிஸ், பெருவிரல் சிறு நீட்டி, 
extensor hallucis longus,  எக்ஸ்டென்சார் ஹாலுசிஸ் லாங்கஸ், பெருவிரல் நெடு நீட்டி, 
extensor indicis,  எக்ஸ்டென்சார் இண்டிசிஸ்// சுட்டு விரல் நீட்டி, 
extensor pollicis brevis,  எக்ஸ்டென்சார் பாலிசிஸ் ப்ரீவிஸ்/ கட்டை விரல் சிறு நீட்டி, 
external auditory canal,  புறச்செவிக் கால்வாய், 
external capsule,  புறப் பொதியுறை, 
external carotid artery,  வெளிக் கழுத்துத் தமனி, 
external cephalic version,  வெளிவழி கருக்குழவி நிலை மாற்றல், புறவழித் தலை திரும்பல், 
external ear lobe,  புறச் செவி மடல், 
external fixation,  வெளிப்புறப் பொருத்து, 
external genitalia,  புற இனப்பெருக்க உறுப்புகள், புறப்பாலுறுப்புகள்/ வெளிப்புறப் பாலின உறுப்புகள், புறஇனஉறுப்புகள், 
external haemorrhoidal complexes,  புற மூலத் தொகுப்புகள், 
external iliac artery,  வெளி நுசும்புத் தமனி, புறக் கூபக தமனி, 
external iliac vein,  புறநுசும்புச் சிரை/ வெளிநுசும்புச் சிரை, 
external intercostal membrane,  புற விலாவிடைப் படலம், 
external jugular vein,  புற கழுத்துச் சிரை/ கண்டப் புறச் சிரை, புறக்கழுத்து நாளம், 
external laryngeal nerve,  புற தொண்டை நரம்பு, 
external nares,  புற நாசித்துளைகள், 
external nasal nerve,  புற மூக்கு நரம்பு, 
external oblique muscle,  வெளிசாய்ந்த தசை, புறச் சாய்வுத் தசை, 
external oblique muscle of the abdomen,  வயிற்றின் வெளிக்கோணத் தசை/ வயிற்றின் புறச்சாய்வுத் தசை, 
external obliquem,  புறச்சாய்வுத் தசை, எக்ஸ்டெர்னல் ஒப்லிக், 
external occipital protuberance,  வெளிப்பிடர் முளைப்பு/ வெளித்தலைப் புடைப்பு, புறப் புடரிப்புடைப்பு/ வெளிப்பிடரி மொக்கு, 
external ophthalmoplegia,  புறவிழிச் சதை முடக்கம், 
external os of cervix,  கருப்பைக் கழுத்தின் புறவாய், 
external otitis,  புறச் செவியழற்சி, புறச் செவி அழற்சி, புறச்செவியழற்சி, 
external petrosal nerve,  புறச் செவிச்சூழ் நரம்பு, 
external podalic version,  புறவழிப் பாதத்திருப்பு, புறவழிப் பாதப்புரட்டல், 
external resorption,  புறக் கரைப்பு, புற மீளீர்ப்பு, 
external rotation,  புறவுருட்சி/ வெளிப்புற சுழற்றல், புறச் சுழற்சி/ வெளிச்சுழற்சி, 
external rotation of the head,  கருக்குழந்தைத் தலையின் புறச் சுழற்சி, 
external salvary gland,  புற உமிழ்நீர் சுரப்பி, 
external spermatic fascia,  விந்தணுப்பை வெளி-நாருறை, புற விந்தகப் படலையம், 
external urinary divertion,  வெளிப்புற மாற்றுவழிச் சிறுநீர் வெளியேற்றம், 
extra cranial factors,  புறக் கபாலக் காரணிகள், 
extra dural haematoma,  புற ட்யூரல் குருதிக்கட்டு), புற வன்மோயக் குருதிக்கட்டு (டியூரா உறைக்கு வெளியே இரத்தக்கட்டு, 
extra embryonic coelom,  கருவெளிக் குழியம், புறக் கருக்குழியம், 
extra embryonic mesoderm,  புறக்கரு நடுத்தோல்/ கருவெளி நடுப்படலம், 
extra hepatic,  கல்லீரலுக்கு வெளியே, 
extra hepatic portal hypertension,  கல்லீரல் சாராத குடல் மிகையழுத்தம், 
extra ocular antagonists,  புறவிழி, 
extra ocular muscles,  விழிவெளித் தசைகள், புறவிழித் தசைகள், 
extra pulmonary tb,  ஈரல்புறம்பு காசநோய், 
extra pyramidal,  பட்டைக் கூம்புப் புறம்பு, எக்ஸ்ட்ரா பிரமிடல், 
extra pyramidal system,  பட்டைக் கூம்புப் புறம்பு மண்டலம், புறக் கூம்பு மண்டலம், 
extra uterine pregnancy,  கருப்பைக்கு வெளியே தரிக்கும் கரு/ கருப்பைப் புறம்புக் கருத்தரிப்பு, 
extra vascular compression,  புறநாள அமிழ்வு, 
extraction of foetal head,  கருக்குழவி தலையை வலிந்து எடுத்தல், 
extradural hematoma,  மூளை வெளியுறை இரத்தக் கட்டி, 
extragenital,  பிறப்புறுப்புப் புற, 
extraoral radiograph,  வாய்புறம்பு கதிர்ப்படம், 
extrasystole,  மிகுவிரிவம்: மிகுசிங்கிலம், 
extreme borborygmi,  வயிற்றுப் பேரிரைச்சல், 
extreme capsule,  மிகுபுறப் பொதியுறை, 
extrinsic asthma,  புறவழி ஈளை, 
extrinsic stain,  வெளிக்கறை, புறக்கறை, 
posterior segment,  பின் துண்டம், பின்பாகம்/ விழி, 
eye placode,  கண் துளும்பு, 
fabe ribs,  பொய் பழுவெலும்புகள், 
face presentation,  முக உதயம், 
face to pubis,  நிதம்பம் நோக்கிய முகம், 
facet for clavicle,  காரை எலும்புக்குரிய முகப்பு, 
facial canal,  முகக் கால்வாய், 
facial clefts,  முகப் பிளவுகள், 
facial muscles,  முகத்தசைகள்: முகத் தசைகள், 
facial nerve,  முகநரம்பு: முகநரம்பு வாதம்: முக நரம்பு, 
facial pain,  முக வலி: முகவலி, 
facio maxillary surgery,  முகத்தாடை அறுவை, 
facio scapulo humeral myopathy,  முக தோள் மேற்கைத் தசையிடர், 
faecal impaction,  மலம் இறுகிய நிலை: மலம் உட்பதிவு, 
faecal incontinence,  மலக்கட்டுப்பாடின்மை: மல விசிப்பின்மை, 
faecolith,  மலக்கல், 
falciform,  வெட்டரிவாள் போன்ற, 
uterine tune,  கருப்பைக்குழல், 
isthmus portion,  கருப்பைக்குழாய், பூசந்திப் பகுதி, 
infundibular portion,  கருப்பைக்குழாய், ஊற்றாங்குழல் பகுதி, 
falloposcopy,  கருக்குழாய் உள்நோக்கி, 
fallot tetralogy,  ஃபேலோ நான்மை, 
false localizing signs,  போலி நோய் அறிகுறிகள், 
false pain,  பொய் வலி, 
false pelvis,  பொய்க் கூபகம், 
false positive,  பிழையான நேர்க்குறிகள், 
false vocal cords,  போலிக் குரல் நாண்கள், 
falx cerebri,  பெரு மூளை வெட்டரி: மூளைய- அரிவாளுரு, 
familial cholestatic syndrome,  குடும்பவழி கொழுப்பு மிகைப்பு நோய், 
familial polyposis,  மரபுவழித் தொங்குதசை, 
familial tendency,  குடும்பவழிப் போக்கு, 
family history,  குடும்பத் தகவல்/ குடும்ப வரலாறு, 
fasting blood sugar,  பட்டினி - அரத்தச்சக்கரை, பட்டினி இரத்தச் சர்க்கரை, 
fat pad,  கொழுப்புத் திண்டு, 
extra peritoneal,  புற அகடியக் கொழுப்பு, 
fatigue fracture,  களைப்பு முறிவு, 
fatty hernia of the linea alba,  வெண்கோட்டுக் கொழுமப் பிதுக்கம், 
fatty substances,  கொழுப்புப் பொருள்கள், 
faulty analysis,  தவறான பகுப்பாய்வு, 
faulty collection,  தவறான சேகரிப்பு, 
faulty food habits,  தவறான உணவுப் பழக்கங்கள், 
faulty selection,  தவறான தேர்வு, 
feedback mechanisms,  மீளூட்டச் செயல்முறைகள்: மீள்தகவல் செயல்முறைகள், 
female orgasmic disorder,  பெண் புணரின்பக் கோளாறு, 
female reproductive system,  பெண் இனப்பெருக்க மண்டலம், 
female sexual arousal disorder,  பெண்பாலினக் கிளர்நிலைக் கோளாறு, பெண் பாலினக் கிளர்நிலைக் கோளாறு, 
femoral artery,  தொடை நாளம், தொடைத் தமனி, 
femoral nerve,  தொடைநரம்பு, தொடை நரம்பு, 
femoral vein,  தொடைநாளம், தொடைநாளி/ கவானச் சிரை, தொடைச் சிரை, 
fenestrated capillary,  துளைத் தந்துகி, 
fertile period,  கருத்தரிக்கும் காலம், 
fertilized ovum,  கருத்தரித்த அண்டம், 
fetal alcohol syndrome,  கருக்குழந்தை மது நோயியம், 
fetal heart,  கரு இதயம், 
fetichism,  உயிரற்ற பொருள்மேல் காமம்: மாறுபட்ட பாலின உடைமகிழ்வு, உயிரிலி காமம், 
fetor hepaticus,  கல்லீரனோய் முடை மூச்சு/ கல்லீரல் நோயின் தீநாற்றம், 
fetoscope,  கருக்குழவி உள்நோக்கி, 
fibre diet,  நாருணவு; நார்ச்சத்து மிகு உணவு; நார்ஊட்ட உணவு, 
fibreoptic,  இழைம ஒளி, 
fibrinolysin,  திசுச்சிதைப்பி; நாரிழைச் சிதைப்பி, 
fibro elastic tissues,  இழைம நெகிழ்த் திசுக்கள், 
fibro optic endoscopy,  இழையொளி உள்நோக்கி, 
fibro sarcoma,  நார்த்திசு புற்றுக்கட்டி, 
fibroadenoma of breast,  மார்பக நார்த்திசுக் கட்டி, 
fibroadenosis,  நார்த்திசுப்பெருக்கம்: முலைநார்க் கட்டி// சிறுநீர்மக் கட்டிகள், 
fibroblast cells,  இழைம முகை அணுக்கள், 
fibrocartilaginous joint,  நார்க்குருத்து மூட்டு, 
fibroid uterus,  கருப்பை நார்க்கழலை, 
fibrolamellar carcinoma,  முளைநிலைக் கல்லீரல் புற்றுக்கட்டி, 
fibrosis of pancreas,  கணைய நார்மிகை, 
fibrous annulus,  வலய இழைமம், 
fibrous capsule,  நார்ப் பொதியுறை, 
fibrous degeneration,  நார்ச்சிதைவு; நாரிழைச் சிதைவு, 
fibrous disc,  இழைமத் தட்டு, 
fibrous dysplasia,  திரிபிழையாக்கம்;- இழைம வளர்திரிபு;- இழையாக்கக் குலைவு, 
fibrous flexor sheath,  இழைம மடக்க உறை, 
fibrous joint,  இழைம மூட்டு; நார் மூட்டு; நாரிடை மூட்டு; நார்ப்பூட்டு, 
fibrous plaque,  இழைமச் செதில், 
fibrous ring,  நாரிழை வளையம்;- இழைம வளையம், 
fibrous strands,  இழைமப்புரிகள், 
fibrous stricture,  இழைமச் சுருக்கு, 
fibrous tissue,  இழைமத் திசு; நாரிழையம், தசைநார்த்திசு; நார்த்திசுக்கள், 
peroneal pulley,  முருந்தக் கப்பி// சங்கணைக் கப்பி, 
fibular trochlea,  முருந்தக் கப்பி, 
fictitions mental disorders,  கற்பனை மனநோய்கள், 
field notes,  களக் குறிப்பு, 
filiform papillae,  குடை அரும்புகள், 
filtration barrier,  வடிகால் தடை, 
fimbriae,  விளிம்பிழை/ விளிம்புக் கீற்று;- இதழ் விளிம்பு, 
fimbriectomy,  இதழ் விளிம்பு அகற்றறுவை, 
fine burns,  நுண்எரி காயம், 
fine dust,  நுண் தூசு, 
fine movement,  நுண் அசைவு, 
fine needle aspiration biopsy,  மெல்லூசி உறிதிசு நோயறிச் சோதனை, 
fine needle aspiration cytology,  நுண்ணூசி ஈர்ப்பு அணுவியல், 
finger prints,  விரல் பதிவுகள்/ விரல் ரேகைப் பதிவுகள், 
first cervical segment,  முதல் கண்டப் பகுப்பு, 
first costal cartilage,  முதல் விலா குருத்து, 
first degree block,  முதலாம் நிலைத்தடை, 
first dorsal interosseous,  முதல் முதுகிய எலும்பிடைத் தசை, 
first lumbar segment,  முதல் முதுகுப் பகுப்பு, 
first posterior intercostal vein,  முதல் பின் விலாவிடைச் சிரை, 
first rib,  முதல் விலா எலும்பு, 
first stage of labour,  பேற்றின் முதல் நிலை, 
